"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Phel_contig_1725" 124.680006246528 2.86434268084082 0.781133802245971 3.66690402157103 0.000245504889924148 0.00313742123909748
"Phel_contig_1727" 533.247585933187 -1.59221333794339 0.463358797920463 -3.43624281029989 0.000589842083027765 0.00636273241871233
"Phel_contig_17270" 16.2882420047897 4.26391394417041 1.07855293981103 3.95336546476566 7.70595995524251e-05 0.00121018230817301
"Phel_contig_17274" 47.826156205056 -2.50850699145234 0.745856856980018 -3.36325525196524 0.000770291051305989 0.00776009208056584
"Phel_contig_17278" 194.505668808247 -1.33237753490999 0.495522846139253 -2.68883169623941 0.00717025602763786 0.0431810883892748
"Phel_contig_1728" 84.8302800065139 1.76074584510178 0.578474005016699 3.0437769542487 0.00233628285068686 0.0184085407620863
"Phel_contig_17286" 26.2057528641401 -2.68455402297235 0.794924405604562 -3.37711863423123 0.000732494500427077 0.00748325488901582
"Phel_contig_1729" 187.831946610399 2.17051054059601 0.592754777791666 3.66173436624559 0.000250513538860672 0.00318594455255999
"Phel_contig_17294" 30.3586221539738 2.45204999541821 0.656664964142542 3.73409596874114 0.000188390653996858 0.00251926090707178
"Phel_contig_17298" 66.6124232674573 -2.01815013015886 0.554569200027491 -3.63913129336938 0.00027355930866609 0.00343746717908675
"Phel_contig_17299" 46.2045675400718 -1.60477468224771 0.561047259285809 -2.86031997427547 0.00423213761255649 0.0288380352057421
"Phel_contig_17304" 79.7408592988786 -2.6024660188607 0.798207523326624 -3.26038773477681 0.00111260002699592 0.0103880281692413
"Phel_contig_17306" 100.98480478936 -1.71446371178553 0.589759251392138 -2.90705691812126 0.00364846805150593 0.025650242467723
"Phel_contig_17308" 33.9424905788314 -2.21941947868152 0.596741292913084 -3.71923227877711 0.000199829225841892 0.00264531640376601
"Phel_contig_1732" 444.687837530062 -2.29938990618791 0.489730934700681 -4.69521066214303 2.6633210567624e-06 7.21016195997389e-05
"Phel_contig_17330" 38.76603351317 -1.89266395697468 0.630365866627949 -3.00248483805002 0.00267785312334288 0.0203538523865904
"Phel_contig_17339" 43.0354289835853 -2.84150015821779 0.792969131783492 -3.58336793240221 0.000339192297545568 0.00409346527760816
"Phel_contig_1734" 281.407896362195 1.88417835507805 0.625811322265517 3.01077703141753 0.00260580122384993 0.0199974566740909
"Phel_contig_17377" 13.7344405623785 2.23579263945746 0.767141283804844 2.91444703427828 0.0035631926659249 0.025176942468166
"Phel_contig_17380" 22.964797312638 -2.15659107929579 0.762531662639042 -2.8281987292594 0.00468107377741643 0.0311776632687582
"Phel_contig_1739" 856.299178882157 -2.90767467648629 0.473570499117206 -6.13989824515369 8.25743578365313e-10 5.80920273274727e-08
"Phel_contig_1740" 4614.27643724076 2.40335225510163 0.511406407463853 4.69949578265989 2.60804607753178e-06 7.07874183753302e-05
"Phel_contig_17408" 101.409444416182 -2.1805769188968 0.540665106835508 -4.03313787283154 5.50369665655003e-05 0.000913014662228154
"Phel_contig_17410" 140.509169992158 -2.01810362145743 0.535397957851265 -3.76935248232319 0.00016367160987094 0.00226055962812555
"Phel_contig_17416" 71.541005546166 -2.1199905793535 0.608938850307033 -3.48145068800354 0.000498705598370515 0.005582901682663
"Phel_contig_17426" 9.03315064175203 3.45373385923851 1.19182435453612 2.89785474352282 0.00375724560701887 0.0262832262532897
"Phel_contig_17438" 9.41733021865616 -3.65558148321495 1.09058947830812 -3.3519317359324 0.000802498037929575 0.00800784925419763
"Phel_contig_1744" 93.7072702941015 3.15464716060048 0.568565291175005 5.5484342951731 2.88239166304601e-08 1.37483785795234e-06
"Phel_contig_17449" 200.416199835961 -2.39019644252542 0.732161331030904 -3.26457618180949 0.00109627977581986 0.0102581161407343
"Phel_contig_17462" 33.6109223630486 -2.12946066130128 0.662715345320383 -3.21323578265992 0.00131248495139429 0.0117933024146001
"Phel_contig_17465" 13.2823104307747 2.75922907464194 0.976076507528723 2.826857375789 0.00470072591594898 0.0312837273573414
"Phel_contig_1747" 196.182196381677 1.45290152478233 0.464619590649842 3.12707762225485 0.00176553306557616 0.0149028844439786
"Phel_contig_17472" 13.965556032076 2.38296058565291 0.778837585239928 3.05963737602471 0.00221605129031562 0.0176838539043206
"Phel_contig_1748" 422.554311608045 5.2727036816989 0.671348536978991 7.85389911688137 4.03298724323169e-15 7.12889803877131e-13
"Phel_contig_17481" 14.6239740633408 3.7439984983823 1.02127084507704 3.66601917251431 0.000246355463642063 0.00314447037482451
"Phel_contig_17485" 21.1007134646371 -2.38206655607163 0.847047352230124 -2.81219999070899 0.00492038999102951 0.0323666673207635
"Phel_contig_17494" 14.874574741654 3.47523031680803 0.938645826182917 3.70238722622392 0.000213580306159884 0.0027922074208037
"Phel_contig_175" 1086.52647040883 1.54384533214609 0.428501484442019 3.60289377796775 0.000314694151214168 0.00384189870620431
"Phel_contig_17505" 10.5142739744533 3.24340653834575 1.11047288506685 2.92074356966448 0.00349197116824347 0.0247819208920382
"Phel_contig_17511" 173.688686742205 -2.16638520684797 0.503327693510624 -4.30412479738162 1.67647147150101e-05 0.000343040636216185
"Phel_contig_1752" 206.103640151265 -1.59001356276941 0.44112339502482 -3.6044643759598 0.000312797347626939 0.00382985576678269
"Phel_contig_17522" 88.0848835764814 -1.52041417480189 0.565273825250067 -2.68969498831702 0.00715173524926415 0.0430927387477145
"Phel_contig_17528" 60.5216749547306 -1.58078615855707 0.517056977860542 -3.0572765212414 0.0022335812283294 0.0177899966444184
"Phel_contig_1754" 114.243770096071 -2.14479489430327 0.52731851686488 -4.06736123558667 4.75485052846216e-05 0.000817142817534326
"Phel_contig_17554" 24.5112518919028 -2.41751633927278 0.827482030191692 -2.92153333977868 0.00348312993993656 0.0247275188277305
"Phel_contig_1756" 56.9703894664659 2.26619529006072 0.754699861732942 3.00277687193036 0.0026752849818719 0.0203524844823419
"Phel_contig_1757" 346.083099905698 -2.37226147467891 0.442871459832512 -5.35654628902044 8.48277754354824e-08 3.48506300055737e-06
"Phel_contig_1759" 36.4434175300708 4.32104109728505 0.903680195879437 4.78160428544075 1.73901747853485e-06 4.97014030719844e-05
"Phel_contig_17596" 10.5262854858213 -2.6310559436892 0.983370405173109 -2.67554924354881 0.00746069120729821 0.0444450975773203
"Phel_contig_1761" 132.580551893325 4.02261566947356 0.60703204803252 6.62669406419554 3.43288073229799e-11 3.1533033276807e-09
"Phel_contig_17625" 9.01480617210919 -2.88992282834766 1.01235567848069 -2.85465167013709 0.00430840541674885 0.0292027962406856
"Phel_contig_1763" 92.5565798744801 3.83408865556455 0.638718608699554 6.00278213808558 1.93964805407597e-09 1.20711529045823e-07
"Phel_contig_17639" 33.0062815669477 2.11273515282071 0.666974416379825 3.16764046856269 0.00153681447142155 0.013347189267693
"Phel_contig_17640" 26.4602495620846 -2.83741247079449 0.717652011297369 -3.95374419095548 7.69376655889716e-05 0.00121018230817301
"Phel_contig_17646" 307.396168377729 -2.5309103469697 0.60270470813314 -4.19925431611298 2.67795416140786e-05 0.000504304080440594
"Phel_contig_17655" 18.2151178178792 -2.55612256180899 0.915112437778229 -2.79323332990087 0.0052184035779742 0.0337957123073781
"Phel_contig_17656" 17.5535850480579 2.30080652100688 0.769049406411991 2.99175384809321 0.00277379819546918 0.0208732175271597
"Phel_contig_17667" 92.8297646900796 -3.11865615829359 0.516289274232872 -6.04052091325631 1.5361747108767e-09 9.91209663904641e-08
"Phel_contig_1767" 158.710120605431 5.56738196268203 0.846034805117263 6.58055901365709 4.68682758953644e-11 4.19520929131486e-09
"Phel_contig_1768" 1592.90278485816 6.58627634624731 0.797331226449091 8.26040186031499 1.45182847258841e-16 3.28378622805347e-14
"Phel_contig_1769" 5439.48429571809 2.99667034181867 0.400115643629563 7.48951056908203 6.91309175024492e-14 9.89230509975523e-12
"Phel_contig_1770" 439.575403470209 -2.20570885786389 0.456835765866682 -4.8282315498642 1.37750868801796e-06 4.05257276258152e-05
"Phel_contig_17721" 21.4639543657629 -2.62073222138841 0.754841116193096 -3.47189913899444 0.000516790459496144 0.00573953923732914
"Phel_contig_1773" 716.291356128732 1.07351076904757 0.369783521407888 2.90307898242833 0.00369513433617031 0.025943641776149
"Phel_contig_17752" 11.6078081212994 -2.88175415811189 1.00963132783096 -2.85426380766424 0.0043136694369202 0.029215065045509
"Phel_contig_17764" 24.2482411663425 3.62669401354934 0.784199771204731 4.62470679885281 3.75128656409353e-06 9.51849371238931e-05
"Phel_contig_1780" 712.98985469991 -3.88525746907137 0.503330936625778 -7.71909133008452 1.17161933384814e-14 1.88129867843477e-12
"Phel_contig_17804" 5.48618140980783 4.06122643870608 1.29360465351556 3.13946492668306 0.00169256674507474 0.0144259082182525
"Phel_contig_17808" 98.4503783268956 -2.80602073937195 0.547827156753416 -5.12209134720749 3.02165437135753e-07 1.06466498662488e-05
"Phel_contig_17809" 30.4675492231231 1.91413268812632 0.632408052641043 3.02673674083146 0.00247209154926557 0.0192167205243168
"Phel_contig_17817" 8.40926942751721 4.10356692497729 1.18759320464863 3.45536410019407 0.00054955015260093 0.00602072263539612
"Phel_contig_17823" 14.5224532464172 3.10907358889345 0.876750253613452 3.54613366358283 0.000390927864713584 0.00458370548174484
"Phel_contig_17830" 108.404708430465 -1.43159191227197 0.473533074678895 -3.02321419310095 0.00250105151450582 0.0193560039027336
"Phel_contig_17833" 6.9263776392985 -3.80727380039745 1.20939119970598 -3.14809120599111 0.00164340408069117 0.0140772307361027
"Phel_contig_1784" 5058.02266479967 1.79072920496745 0.485477065415176 3.68859691329813 0.0002254941345844 0.00291893484368175
"Phel_contig_17844" 38.9639059992231 -2.08446652635285 0.641284178982324 -3.25045680943004 0.00115219768367878 0.0106768626767327
"Phel_contig_1785" 349.611695407242 1.75500767980346 0.576111936280633 3.04629633458691 0.00231679375711833 0.0182976524129339
"Phel_contig_17854" 31.7776567197313 -2.49419951662914 0.683742560170295 -3.64786348243107 0.000264430069044697 0.00333270611285512
"Phel_contig_17856" 6.3101136741101 -2.96392312354199 1.12385187450605 -2.63728983398695 0.00835713932023216 0.0484009982381838
"Phel_contig_17861" 11.6198187021114 -3.40864633691433 1.17791549113415 -2.89379532111624 0.00380616179517214 0.0265635744397631
"Phel_contig_17871" 11.1758290551789 -2.67560420556855 0.95700270031648 -2.79581677740693 0.00517687401926188 0.0335890021576723
"Phel_contig_1788" 1483.9321266229 1.01121995232358 0.377613420894013 2.67792376110332 0.00740800780257167 0.0442440216147346
"Phel_contig_17898" 10.1535324460385 2.88876558263098 1.00878492208246 2.86360900068533 0.00418844677554948 0.0286381592564098
"Phel_contig_17925" 16.1649438010281 3.35613804516605 0.773622218207995 4.33821310476339 1.43645838489024e-05 0.000300955200459822
"Phel_contig_17926" 13.73923313715 -3.45367519270222 0.984515095755619 -3.50799617760204 0.000451495537035658 0.00515592216153369
"Phel_contig_17947" 25.9099135072592 2.22954555842861 0.750501070412864 2.97074267622575 0.00297080587329177 0.0219728908384994
"Phel_contig_17949" 14.738565152051 2.82463707532325 0.828088371625401 3.4110333777287 0.000647171686608228 0.00680662821390204
"Phel_contig_17953" 17.4087215007555 -1.95879599643072 0.742531720135581 -2.6379963889934 0.00833974699141825 0.0483401978408605
"Phel_contig_17962" 216.426357994298 -2.31760227618803 0.564337509928601 -4.10676631521667 4.01236793015482e-05 0.000710439052279517
"Phel_contig_17963" 16.2674705285359 3.14833609342257 1.06814926241719 2.94746830260219 0.00320387596762462 0.0232151329586579
"Phel_contig_17964" 9.31413488597435 3.81170008449326 1.1125812443601 3.42599707105933 0.000612546987477329 0.00652401310460031
"Phel_contig_1797" 403.753700260563 1.36563254070406 0.381898882353693 3.57590085702134 0.000349023916141458 0.00417985310566431
"Phel_contig_17979" 26.7489725279814 -2.67652308853918 0.698859454435447 -3.82984457254188 0.00012822422185112 0.0018499290168987
"Phel_contig_18" 41558.8943194798 11.0074701410748 0.587794836192546 18.7267214056795 2.99821067481135e-78 6.30673615446568e-74
"Phel_contig_1800" 439.076541248668 3.59693365031379 0.697409059393089 5.15756656996107 2.50179915787349e-07 8.93469359692171e-06
"Phel_contig_18025" 11.7620648736374 3.32964729287443 1.12683479716865 2.95486729841915 0.00312803564523032 0.0228307528790492
"Phel_contig_1803" 444.200809493237 1.5873919894425 0.385923412046356 4.11323060455276 3.90160289099325e-05 0.0006943334755672
"Phel_contig_18035" 32.9821856114281 -2.09135001481891 0.656624740691061 -3.18500032852537 0.00144753843909774 0.0127401552579168
"Phel_contig_18037" 60.8336410939397 -1.99017460743051 0.709931017689853 -2.80333519432159 0.00505770738762105 0.0330708345970186
"Phel_contig_1804" 1931.70868219386 -1.34907083008212 0.466253056866148 -2.89343053137218 0.00381058574068857 0.0265856288740909
"Phel_contig_18043" 40.2658904878781 -1.88173553449245 0.672783873461731 -2.79693911926009 0.00515892533320705 0.0335128865254825
"Phel_contig_18051" 175.796339630771 -2.76448151760822 0.496099130074893 -5.57243774483314 2.51199269900144e-08 1.21750613879021e-06
"Phel_contig_18058" 19.7887750474056 2.39876392273106 0.842848058826327 2.84602176823111 0.00442691685321882 0.0297984627223865
"Phel_contig_18062" 15.5842329490881 -2.31740805283524 0.864311018471632 -2.68122007391868 0.00733542569720792 0.0438610700900585
"Phel_contig_18067" 18.6992082427387 -2.40570064972007 0.847103437718197 -2.83991369011581 0.00451257414518135 0.0302588451207809
"Phel_contig_18077" 17.3294465551775 5.05750990536679 1.05843006636406 4.7783127729359 1.76772256927005e-06 5.04532486358149e-05
"Phel_contig_1808" 1232.76209967018 5.05633068663806 0.602214416741229 8.39622989100701 4.61042569181131e-17 1.10204891394603e-14
"Phel_contig_18083" 20.9470562527637 -3.24882944561867 0.889298674543658 -3.65324894618313 0.000258942957911712 0.00327532478633366
"Phel_contig_18084" 61.9574558578532 -2.62353123665879 0.624926710979852 -4.1981422630267 2.69113559429455e-05 0.000504978030561871
"Phel_contig_18085" 52.6091960913597 -2.6909648608983 0.764867640021694 -3.5182098445451 0.000434468652108901 0.00499398772423625
"Phel_contig_1809" 1010.69335457793 6.9185050028404 0.689920721792855 10.0279710179768 1.14852409335444e-23 6.9026298010602e-21
"Phel_contig_1810" 1005.59827079316 -1.46560671043916 0.437520967391714 -3.34979765467331 0.000808706138572882 0.00805451402693209
"Phel_contig_18104" 45.7424204281093 -3.82739157262572 0.695696656176318 -5.50152360033149 3.76523200515075e-08 1.71432154173909e-06
"Phel_contig_18129" 87.8646021757975 -2.67168054865076 0.713915812653891 -3.74229075935316 0.000182350351599273 0.00246303188167877
"Phel_contig_1813" 3587.79195260177 2.59201742589301 0.658812309359873 3.93437916849416 8.34120177601077e-05 0.00128917839352231
"Phel_contig_18137" 56.0661946390767 -1.59065774899878 0.500811632709703 -3.17615974771259 0.00149238744845664 0.0130638243771475
"Phel_contig_18164" 19.0201837860034 2.40396525727371 0.89021139966217 2.70044312866135 0.0069247174993645 0.042001566493406
"Phel_contig_18172" 6.46926139142134 3.40456705795153 1.15507034780277 2.94749758266053 0.00320357257044844 0.0232151329586579
"Phel_contig_18182" 207.390011826661 -3.15583676467829 0.675080580723413 -4.6747556584971 2.94303803851734e-06 7.81706928159655e-05
"Phel_contig_18183" 275.676217812831 -1.67477339926052 0.501682365264407 -3.33831427058005 0.000842883581494942 0.00831616141498411
"Phel_contig_18184" 76.8417850253509 -2.81330696880909 1.03929919578153 -2.70692691789638 0.00679092049956395 0.0413689582126637
"Phel_contig_18209" 96.4427100888863 -1.90326551128025 0.542960616870932 -3.50534726118575 0.000456012069801007 0.00518620998810347
"Phel_contig_18226" 36.2459695570938 -2.0386223613749 0.661274803173319 -3.08286714024485 0.00205016663579259 0.0166764327857298
"Phel_contig_18234" 11.0649401009925 -3.90485238311046 1.06369218204058 -3.67103608453662 0.000241569228496643 0.00309464599356084
"Phel_contig_18259" 29.6052999614514 6.63542409448439 1.01140796890045 6.56058118831915 5.35984626080546e-11 4.75714624877818e-09
"Phel_contig_18268" 67.5510019340549 -2.12920401469883 0.659931758960176 -3.22640028425624 0.0012535790419762 0.0114102272384117
"Phel_contig_18271" 27.2307632172228 -2.38359008055596 0.780594524833316 -3.05355726273502 0.00226145557693105 0.0179549533717202
"Phel_contig_18272" 26.8270117937361 -2.05706763710286 0.679939715672246 -3.02536767552851 0.00248331041527641 0.0192639391880458
"Phel_contig_1828" 706.560508362027 -1.195841362752 0.376455275185222 -3.17658282823537 0.0014902122846878 0.0130556498993785
"Phel_contig_1829" 172.170924744482 -2.52704845830865 0.4540804560342 -5.56519978943626 2.61852225130513e-08 1.26331687055512e-06
"Phel_contig_18298" 9.52714428911809 -4.35275675624663 1.14539414309708 -3.8002261339289 0.000144564106355204 0.00203405082085734
"Phel_contig_18309" 7.08680548640138 -3.15758261725895 1.13227927469553 -2.78869594085614 0.0052920724020793 0.034188803125841
"Phel_contig_1831" 2646.1413406384 1.3709793036045 0.383228812027135 3.57744318949439 0.000346971598774365 0.00416346125511624
"Phel_contig_18315" 5.03104042661142 3.9859668186286 1.26171281777349 3.15917121747447 0.0015821850872518 0.0136622591585967
"Phel_contig_18341" 47.955542363608 -2.59384647596278 0.575450857744034 -4.50750301447383 6.5594999103173e-06 0.000153139934088262
"Phel_contig_18349" 18.5083548156398 -3.54334860243357 0.917400643233826 -3.86237858951494 0.000112288373598479 0.00166337037932676
"Phel_contig_1835" 73.6715752197715 5.49429581111488 1.03665879000742 5.3000040747019 1.15800096366663e-07 4.51921155301069e-06
"Phel_contig_1836" 11.3295451512249 3.41841016801319 1.04557640106337 3.26940256545251 0.00107774847960039 0.010143734773551
"Phel_contig_18363" 48.9371344961302 -2.16323800525344 0.631448121735004 -3.42583647142635 0.000612909270447621 0.00652456806875795
"Phel_contig_1838" 2101.87752155346 -3.0131641578893 0.373418414987842 -8.06913648858858 7.07970870057658e-16 1.39179133193111e-13
"Phel_contig_18398" 29.9201020512003 2.07393081116359 0.722030952367905 2.87235720901177 0.00407422152989035 0.0280527822851861
"Phel_contig_1841" 1737.8603159225 4.99919299737954 0.609127023532125 8.20714367323728 2.26512460762556e-16 4.91205114653647e-14
"Phel_contig_18410" 9.32968043258076 2.60859221636033 0.880932236441896 2.96117239039462 0.00306470346221376 0.0225187737981012
"Phel_contig_18423" 19.7249114505999 -3.42084259239194 0.831224583460294 -4.11542519369598 3.86466325471677e-05 0.000689509682467915
"Phel_contig_18450" 48.7670176708433 -1.81358782692082 0.570449068229325 -3.17922830963717 0.001476677300831 0.0129654245447619
"Phel_contig_18478" 7.6001021542815 5.04047826553599 1.13177106100287 4.45362002900973 8.44344708107262e-06 0.000189752039904234
"Phel_contig_18487" 21.5862530751254 -2.55623123216957 0.816223786261351 -3.13177743064581 0.00173751539403633 0.0147017845187266
"Phel_contig_18489" 12.5750794305059 3.74751157572147 0.891491957971042 4.20364036064945 2.62656149961837e-05 0.000495957999501548
"Phel_contig_18493" 128.181026646645 3.23901241358882 0.775821899763565 4.17494326284928 2.98060329463656e-05 0.000549973599146315
"Phel_contig_18498" 229.515545553884 -2.48752967828822 0.482110285231524 -5.15966938372542 2.47386317302829e-07 8.86502757149063e-06
"Phel_contig_18521" 8.11872842841179 -3.30777865560189 1.1005031501777 -3.00569667162497 0.00264973178316415 0.0202092487523053
"Phel_contig_18527" 22.2612153536095 -2.0343463237422 0.687819747308967 -2.95767362263355 0.00309970130608619 0.0227185424994854
"Phel_contig_1853" 175.488859904967 1.86494256620478 0.527410261368517 3.53603769741918 0.000406176728419896 0.00472889473622239
"Phel_contig_18539" 21.6778678550984 4.31070430480769 0.828924450266464 5.20035849276974 1.98904505914445e-07 7.2386786884262e-06
"Phel_contig_1854" 61.2397302956255 2.16477060629899 0.61493757243287 3.52030954578778 0.00043104342874277 0.00496006483785786
"Phel_contig_18553" 64.8094606093934 -1.39343830756514 0.509979429375089 -2.73234218343397 0.00628857907269975 0.0390092187538305
"Phel_contig_1856" 1684.72083734333 -1.26191054975909 0.405234307373234 -3.11402693897986 0.00184552638766642 0.0154121183088068
"Phel_contig_18565" 30.6636235517857 2.56152410619991 0.740221480477686 3.46048334688542 0.000539206583851429 0.00592901750722154
"Phel_contig_18570" 9.31049491208305 3.22389929468309 1.06587403184578 3.02465319386779 0.00248918374716262 0.0192854438753465
"Phel_contig_18571" 38.5392947420969 -2.42678430795347 0.60615868872435 -4.00354618864013 6.24000113676942e-05 0.00101201560456395
"Phel_contig_18573" 38.6553576740157 -2.02632835304535 0.724077470693062 -2.79849661819449 0.0051341107064624 0.0333836224761782
"Phel_contig_18584" 37.7045437611814 -2.32000883071002 0.844468746731722 -2.74729981386399 0.00600881781335166 0.0376513204360596
"Phel_contig_18585" 8.62973429091463 3.17445609064785 0.968259564927806 3.27851766781621 0.0010435383158028 0.00988330863255831
"Phel_contig_18602" 46.3720963520771 5.52773958508714 0.929548677507535 5.94669189343485 2.73615731809309e-09 1.65864752697661e-07
"Phel_contig_1861" 2530.9796585291 1.60641452218413 0.403782651164861 3.97841392528834 6.9376517661911e-05 0.00110555685531689
"Phel_contig_18613" 5.62022980031674 3.02819267763423 1.08610683981223 2.78811675484684 0.00530154333529946 0.0342394731526018
"Phel_contig_18637" 84.6787645092807 -2.6270456152973 0.530543503921567 -4.95161206551249 7.36012148547494e-07 2.34931950602375e-05
"Phel_contig_1865" 870.873424486669 2.79719083902943 0.518792761360211 5.39173066273235 6.97823088539745e-08 2.94753186093043e-06
"Phel_contig_18654" 36.2813818766345 -2.07777533304171 0.753550502597324 -2.75731397680723 0.00582783625064145 0.0368885703211067
"Phel_contig_18669" 25.3301504478014 3.84864984851292 0.780329169817003 4.93208507047798 8.1356467932448e-07 2.56436561313735e-05
"Phel_contig_18683" 90.7097773881333 -1.6206551556733 0.524399685930084 -3.09049604558569 0.00199822465483256 0.0163233614036516
"Phel_contig_18693" 39.2778036831085 -1.58943681330162 0.553594099064277 -2.87112311346561 0.00409016193296231 0.0281403541094196
"Phel_contig_187" 1543.31034386315 3.17562981282621 0.819092827063923 3.87700845117813 0.000105748686397212 0.00158113524145997
"Phel_contig_1870" 167.522515036384 8.70889170499199 0.915237853808021 9.51544089742026 1.80943954114046e-21 8.27425233649773e-19
"Phel_contig_18702" 26.1095340521481 -2.35501903662586 0.726480639556601 -3.24168175777295 0.00118826634149206 0.010943600040843
"Phel_contig_1871" 947.624582358739 8.13166421466317 0.908187181880815 8.95373154003656 3.43663965814211e-19 1.14745579696856e-16
"Phel_contig_18713" 6.77585618722186 3.16412350106752 0.965216526208922 3.27814890768109 0.00104490258721495 0.0098890289291364
"Phel_contig_18714" 49.811889423574 -2.96838553056533 0.655069041561558 -4.53140866417573 5.85916687927833e-06 0.000139578227979184
"Phel_contig_18724" 151.945620356648 -2.27300787540368 0.506369497535878 -4.48883253526271 7.16145660088967e-06 0.000164455501746413
"Phel_contig_1873" 579.754660007323 1.71917534905244 0.457315033674051 3.75928019518766 0.000170402912311395 0.00232151895108174
"Phel_contig_1874" 1959.34075603992 1.95780726578045 0.521273385918789 3.75581665718391 0.000172777149037311 0.0023477825129198
"Phel_contig_18747" 26.6700840556263 -3.72871788058061 0.949740469093971 -3.92603874628793 8.63562509706917e-05 0.00133077197008681
"Phel_contig_18748" 40.2746835566003 -1.77920961811619 0.542319692029258 -3.28073946837283 0.00103535332498217 0.00982348091610279
"Phel_contig_18755" 20.3277642505499 -2.65952818165851 0.798371963719636 -3.33118934846822 0.000864757594510932 0.0085000822432418
"Phel_contig_18759" 6.19840515342014 3.87297721430529 1.14411284308312 3.38513568632664 0.000711430778691137 0.00732140236290022
"Phel_contig_1877" 132.796254668805 2.38113379090733 0.581021834363493 4.09818297709216 4.16406058890752e-05 0.000734208000734868
"Phel_contig_18770" 7.99779475896052 2.95951958850133 0.94599569625092 3.12847045735009 0.00175718674559395 0.0148443466640838
"Phel_contig_1878" 537.338947174912 -1.3256992470039 0.433098897313087 -3.06096195402123 0.00220627127124962 0.0176459757379224
"Phel_contig_18788" 65.9185526010758 -2.1963541828376 0.595242123831839 -3.68985005412368 0.00022438627167203 0.00290638252747607
"Phel_contig_188" 632.73141394543 2.31082673343557 0.613199269456437 3.76847600533506 0.000164247270044466 0.00226405067194322
"Phel_contig_18811" 6.56788922195174 4.82059841439479 1.15505434258084 4.17348191914824 2.99979477696661e-05 0.000553029650600286
"Phel_contig_18823" 50.3424523696423 2.12163965931085 0.682664928491416 3.10787850783449 0.00188435514430717 0.0156669606563246
"Phel_contig_1884" 389.212858962592 3.15476682819821 0.455223385508563 6.93015106127245 4.20391470411035e-12 4.51170131637557e-10
"Phel_contig_18875" 27.2253323658684 -2.512126818777 0.785333861940226 -3.19880109660699 0.00138000343717205 0.0122586031676157
"Phel_contig_18886" 41.7095492301342 -1.90176417701964 0.576013673607477 -3.30159554218429 0.000961365870196563 0.00926779609513506
"Phel_contig_18895" 71.9512668152474 -2.47678411862254 0.555610797930963 -4.45776814965768 8.28174054462635e-06 0.000186716411957358
"Phel_contig_1891" 873.671913084086 2.1407334117805 0.471555198157996 4.53973028002384 5.6326233959466e-06 0.000135408266438556
"Phel_contig_18911" 15.2509590858459 4.48968427744123 1.22065116864563 3.67810590999782 0.000234972395075773 0.0030285810848155
"Phel_contig_18918" 81.4855076240283 -3.80438560665787 0.706337753244117 -5.3860714497913 7.20143448067698e-08 3.03571491585251e-06
"Phel_contig_18924" 12.6819362289966 -4.67692514369443 1.13748309484311 -4.11164364982454 3.92852325789476e-05 0.000697354318395075
"Phel_contig_1893" 701.48864580238 5.03080734472395 0.75229261937137 6.68730121123319 2.27323686271496e-11 2.16368947543933e-09
"Phel_contig_18944" 5.60537517959531 3.97287620020687 1.13874306868293 3.48882580229613 0.000485147198217113 0.00545434062773756
"Phel_contig_18950" 10.9989710941404 -3.83261661520477 1.06516151753439 -3.59815535213517 0.00032048217851003 0.00389223015297834
"Phel_contig_18959" 258.865264695621 -2.8930824799074 0.598765544550152 -4.83174508994327 1.3534147275966e-06 3.9872659376743e-05
"Phel_contig_18975" 19.6179879429633 -2.40109721575239 0.831826757308285 -2.88653520057725 0.00389509173702432 0.0270853734506799
"Phel_contig_19000" 96.3927913733783 -2.13528982990563 0.479691336448107 -4.45138293661183 8.53190397769506e-06 0.000191127369723978
"Phel_contig_19007" 27.5243439046414 -3.62523617566307 0.859379091817567 -4.21843655515958 2.46002170034075e-05 0.000468294628657626
"Phel_contig_19033" 105.294871335094 -1.72755954693562 0.554289049871564 -3.11671238559722 0.00182879896367189 0.0153246794948752
"Phel_contig_19034" 52.2000119285992 -1.83246706611155 0.594547953607279 -3.08211819583852 0.00205533209020922 0.0167055295662871
"Phel_contig_19062" 42.0589639033236 -5.60850797989691 0.950393285621927 -5.90124958240499 3.60758675930981e-09 2.10793298561338e-07
"Phel_contig_1907" 203.421801693941 -2.47716107367101 0.592628421563254 -4.1799565858429 2.91564753790703e-05 0.000538933620034045
"Phel_contig_19072" 31.8368243965821 -2.70861215538298 0.674292352890017 -4.01697000384754 5.89512244592052e-05 0.000964260502721136
"Phel_contig_19074" 56.8526327327473 -1.60328727680001 0.566079246295255 -2.83226648440627 0.00462193116177483 0.0308642292025186
"Phel_contig_1909" 166.098700353968 -1.81511158505996 0.574180685902619 -3.16122020406623 0.00157109676662412 0.0135888242129681
"Phel_contig_1910" 39.2952546604408 4.97092238637478 0.903070019501478 5.504470615821 3.70279211340226e-08 1.68954950337129e-06
"Phel_contig_19112" 186.598741789067 -2.72283854150982 0.445421824612885 -6.11294371100077 9.78098785241004e-10 6.72363004821717e-08
"Phel_contig_19117" 8.63821668427172 3.57517374007464 1.1058249780656 3.23303760630243 0.00122481438109705 0.0112167516787222
"Phel_contig_19141" 25.2604273655033 -2.27123425923631 0.730890963523323 -3.10748712542242 0.0018868520383491 0.0156815221756907
